drop,drop_ci_high,drop_ci_low,interaction_full,interaction_variant,interaction_variant_ci_high,interaction_variant_ci_low,mean_opp_norm_frac,mean_postres_norm_ratio_after_hook,mean_update_norm_ratio_after_hook,mediation_fraction,mediation_fraction_ci_high,mediation_fraction_ci_low,n_models,n_units,readout,scope,seed_std_drop,subset,variant
0.4811122210579155,0.5356980140068298,0.4306011340687879,2.6351959894476136,2.154083768389698,2.235284377745921,2.073912105958754,0.029172687463538693,1.0212175044596714,1.0000000030518366,0.1825717035789682,0.1992718555047587,0.1661270236872336,5,2983,common_it,dense5,,all,flipopp
-0.13611948930260565,-0.10461401272897936,-0.16681826524527701,1.774522330559517,1.9106418198621227,1.9958982698960281,1.8229571235982562,0.026859519193770377,1.0265185520773783,1.0000000023991853,-0.07670767899533075,-0.058948777957881,-0.09532622182270205,4,2383,common_it,dense4_no_gemma,,all,flipopp
0.09683835845896148,0.12119418708123951,0.0550390625,1.846658752233095,2.000339976756646,2.1918072328144373,1.8548473138906851,0.029172687463538693,1.0212175044596714,1.0000000030518366,0.052439769037922405,0.06687178916321188,0.02975782275451109,5,2983,common_it,family_median,,all,flipopp
2.9500390625,3.192169921875,2.7217057291666666,6.077890625,3.1278515625,3.316057942708333,2.931888346354167,0.03842536054261197,1.0000133139888445,1.0000000056624412,0.4853721865881718,0.5060371650719141,0.46615215882483885,1,600,common_it,model:gemma3_4b,,all,flipopp
-0.5998942057291666,-0.5154273071289064,-0.6803159993489584,1.25331787109375,1.8532120768229168,2.0376719156901038,1.6704112955729167,0.04133245606182918,1.039156986673673,1.0000000036641572,-0.47864489892388495,-0.3990845138122188,-0.5713892891352427,1,600,common_it,model:llama31_8b,,all,flipopp
0.11225911458333333,0.16508772786458326,0.058529947916666665,1.4641145833333333,1.35185546875,1.4902882486979165,1.21434375,0.035380176750713976,1.03837292060256,1.0000000015504305,0.07667372203052186,0.1098999867536847,0.04194250592080004,1,600,common_it,model:qwen3_4b,,all,flipopp
0.09683835845896148,0.12748737175460637,0.06726012876884421,2.5339981155778895,2.437159757118928,2.620830716080402,2.2664491075167503,0.019535618576276642,1.0179837851652762,1.0000000018432051,0.038215639492248425,0.048961502726506664,0.02742558493783641,1,597,common_it,model:mistral_7b,,all,flipopp
-0.15368122452355082,-0.0894904882020918,-0.21858221548816043,1.846658752233095,2.000339976756646,2.1882366828137294,1.8062174699412272,0.011189825386261705,1.0105605158680036,1.0000000025389482,-0.08322123637499884,-0.04813144310485008,-0.12072189887512284,1,586,common_it,model:olmo2_7b,,all,flipopp
0.49460403708584144,0.5886024114751496,0.4024601771934386,1.5171470715271442,1.022543034441303,1.127636547690643,0.9245806142937584,0.032382764267189786,1.0263251906577646,1.0000000028608755,0.3260092883335155,0.3659303178582447,0.284028946835007,5,800,common_it,dense5,,position_ge3,flipopp
-0.05143245364269817,-0.016608786097589243,-0.08612950665875753,0.788100506075597,0.8395329597182952,0.9312407786456397,0.7457596025784622,0.03147420864841192,1.032902623344165,1.0000000026181628,-0.06526128741981116,-0.020082299470895962,-0.11343343071650179,4,725,common_it,dense4_no_gemma,,position_ge3,flipopp
0.07212677725118484,0.12781768364928908,-0.0019253554502369668,1.1546949052132702,1.070855614973262,1.1753114248580734,0.8683181018260385,0.032382764267189786,1.0263251906577646,1.0000000028608755,0.062463926120695186,0.1109258058106254,-0.0016188227813570537,5,800,common_it,family_median,,position_ge3,flipopp
2.67875,3.1387604166666665,2.2257812500000003,4.433333333333334,1.7545833333333334,2.0929374999999997,1.3981354166666669,0.03601698674230127,1.0000154599121638,1.0000000038317272,0.6042293233082706,0.6465460170474192,0.5601141412046867,1,75,common_it,model:gemma3_4b,,position_ge3,flipopp
-0.30459449404761907,-0.2365978422619048,-0.37900390624999997,0.13109188988095238,0.43568638392857145,0.5901309058779762,0.2976004464285714,0.03971052856012557,1.040290786915428,1.0000000043802864,-2.323518978361121,-1.0947995042029732,-11.822973836427227,1,168,common_it,model:llama31_8b,,position_ge3,flipopp
0.07212677725118484,0.14721934241706158,-0.001381072274881514,1.1546949052132702,1.0825681279620853,1.294690462085308,0.8849192831753554,0.03784341987984503,1.0436489965638036,1.0000000013720771,0.062463926120695186,0.12355858726201657,-0.001360765940823364,1,211,common_it,model:qwen3_4b,,position_ge3,flipopp
0.11246657754010696,0.15658422459893048,0.0706759692513369,1.183322192513369,1.070855614973262,1.250848094919786,0.9020596590909091,0.02966250496251305,1.0285725026942731,1.0000000016059665,0.0950430730122864,0.1288922332064687,0.061796643658948415,1,187,common_it,model:mistral_7b,,position_ge3,flipopp
-0.0857286753144654,0.0026041666666666665,-0.17080692315251572,0.6832930366947966,0.769021712009262,0.9507589040312376,0.5742841720581056,0.018680381191164004,1.019098207203155,1.000000003114321,-0.12546399671969355,0.0035182955918871433,-0.26596017645241266,1,159,common_it,model:olmo2_7b,,position_ge3,flipopp
0.5367116932679104,0.598082123452222,0.4842242832510122,2.4822755059501542,1.9455638126822437,2.0295647716465615,1.858443230478073,0.02986544933857928,1.0216566043317998,1.0000000030571585,0.21621761644965765,0.2350522097959254,0.19878298712982048,5,2432,common_it,dense5,,non_assistant_marker,flipopp
-0.11015155872957733,-0.07812857956480646,-0.14458530390257093,1.5770074458548833,1.6871590045844607,1.7757048664289437,1.5987917605684605,0.027579882926495228,1.0270673210251076,1.000000002390017,-0.06984847092453964,-0.049202598246255023,-0.0924900168616848,4,1955,common_it,dense4_no_gemma,,non_assistant_marker,flipopp
0.05918441280241935,0.10783356697328624,0.007541976436491935,1.460322872088973,1.629758685004686,1.8297416205112593,1.4828915662826248,0.02986544933857928,1.0216566043317998,1.0000000030571585,0.04052830639963669,0.07400070056936903,0.005334858329460043,5,2432,common_it,family_median,,non_assistant_marker,flipopp
3.1241647012578615,3.3823191004979036,2.8846096206761005,6.103347746331237,2.979183045073375,3.192742318527254,2.746244431341719,0.0390077149869155,1.0000137375585687,1.0000000057257232,0.5118772239605416,0.5340112436347999,0.49087086596779367,1,477,common_it,model:gemma3_4b,,non_assistant_marker,flipopp
-0.44189658285189076,-0.34891303567325366,-0.5333540972541361,1.0681265181853992,1.51002310103729,1.717593281208968,1.3105008165375525,0.04269916948634316,1.040424158169365,1.0000000036602723,-0.4137118359373875,-0.31214399429007833,-0.5401716181280306,1,476,common_it,model:llama31_8b,,non_assistant_marker,flipopp
0.05918441280241935,0.11550726121471767,0.00701018302671371,1.3313382056451613,1.272153792842742,1.4150865124117942,1.1249647571194556,0.03457550221666529,1.0368677663106112,1.0000000013776706,0.044454829397567557,0.0863118198494477,0.005354495624159532,1,496,common_it,model:qwen3_4b,,non_assistant_marker,flipopp
0.111541748046875,0.14515914916992187,0.07987823486328124,2.4482421875,2.336700439453125,2.524053192138672,2.1596641540527344,0.02079979116353714,1.0192923926336404,1.0000000018402575,0.04555993218986837,0.05771894927750423,0.03349376037309002,1,512,common_it,model:mistral_7b,,non_assistant_marker,flipopp
-0.1694358129157129,-0.0969026662741497,-0.2454882449658307,1.460322872088973,1.629758685004686,1.8263842086630009,1.4416530629378723,0.01224506883943531,1.0116849669868138,1.0000000026818683,-0.11602626799465052,-0.06544443712110434,-0.16945749303145602,1,471,common_it,model:olmo2_7b,,non_assistant_marker,flipopp
0.2581398757281287,0.2932298203959305,0.22500021760035854,2.6351959894476136,2.377056113719485,2.46223220363934,2.293002885167472,0.028408661754281535,1.0103381843260602,0.9957082186615663,0.09795851115508097,0.10958311864926933,0.08648318604507967,5,2983,common_it,dense5,,all,noopp
-0.11913830638150585,-0.09698029442773318,-0.14123385543315004,1.774522330559517,1.8936606369410227,1.977981106009565,1.8067401711732403,0.026911379361122614,1.012920969056617,0.9952629146979213,-0.0671382401504865,-0.05457898726692816,-0.08049638213897102,4,2383,common_it,dense4_no_gemma,,all,noopp
0.04016174623115578,0.056142692629815735,0.018614583333333334,1.846658752233095,2.0123288021152743,2.2004605182608645,1.8239999041638684,0.028408661754281535,1.0103381843260602,0.9957082186615663,0.02174833124018701,0.030854041094240836,0.009968452499411914,5,2983,common_it,family_median,,all,noopp
1.7672526041666667,1.9187229817708333,1.6235390625,6.077890625,4.310638020833333,4.5562900390625005,4.066127278645833,0.034397791326917206,1.0000070454038326,0.9974894345161461,0.2907674246222005,0.3046836584276503,0.2771195428850155,1,600,common_it,model:gemma3_4b,,all,noopp
-0.408466796875,-0.3585853678385417,-0.45544205729166665,1.25331787109375,1.66178466796875,1.8415605672200521,1.4835346272786458,0.041765550915550724,1.019165267600463,0.9952534571710305,-0.32590837990568,-0.27785659769308557,-0.38072549856753224,1,600,common_it,model:llama31_8b,,all,noopp
0.057421875,0.092265625,0.02208203125,1.4641145833333333,1.4066927083333334,1.5513834635416666,1.2649908854166665,0.03546873064473316,1.0187976672606809,0.9897074540775447,0.03921952260680872,0.0609758586521966,0.015609845355356557,1,600,common_it,model:qwen3_4b,,all,noopp
0.04016174623115578,0.0576162060301507,0.021981653056951427,2.5339981155778895,2.4938363693467336,2.684846759840871,2.3152778868299833,0.01960780322459848,1.0089180624495768,0.996858615352849,0.015849161838068976,0.022388164699462556,0.008986552714693155,1,597,common_it,model:mistral_7b,,all,noopp
-0.16567004988217923,-0.10514994839352555,-0.22865453954442774,1.846658752233095,2.0123288021152743,2.2013900431349818,1.816410232973587,0.010803432659608089,1.0048028789157473,0.999232132190261,-0.08971340789511904,-0.056869842580507625,-0.12594764701759925,1,586,common_it,model:olmo2_7b,,all,noopp
0.3068548556092682,0.3695678462473803,0.2450358192692027,1.5171470715271442,1.2102922159178762,1.3357007680121105,1.097529211394094,0.03186911607457432,1.0126671175518598,0.9941409441736777,0.2022578175630602,0.23144883218874435,0.1712329570597071,5,800,common_it,dense5,,position_ge3,noopp
-0.05622309715508146,-0.029629281544720453,-0.08191499499715058,0.788100506075597,0.8443236032306786,0.9363503348254625,0.7490499190089582,0.03134860107732165,1.0158318663514934,0.9936094482447434,-0.0713400089476511,-0.03718440186330602,-0.10579229762986424,4,725,common_it,dense4_no_gemma,,position_ge3,noopp
0.034360189573459717,0.06783545616113743,-0.01274437203791469,1.1546949052132702,1.1203347156398105,1.2267922794117647,0.9070730280748663,0.03186911607457432,1.0126671175518598,0.9941409441736777,0.02975694221766177,0.05976428037195129,-0.012453943020178273,5,800,common_it,family_median,,position_ge3,noopp
1.7591666666666668,2.0683541666666665,1.4558333333333333,4.433333333333334,2.674166666666667,3.1317291666666667,2.1907708333333336,0.033951176063585,1.0000081223533266,0.9962669278894151,0.3968045112781955,0.4312680083163291,0.362387507740963,1,75,common_it,model:gemma3_4b,,position_ge3,noopp
-0.19326636904761904,-0.15104166666666666,-0.23959263392857144,0.13109188988095238,0.32435825892857145,0.4668352399553569,0.1956845238095238,0.04043866353085391,1.0197850573575977,0.9948079406314498,-1.4742816601631783,-0.7066083040591569,-7.378666666666667,1,168,common_it,model:llama31_8b,,position_ge3,noopp
0.034360189573459717,0.0821978672985782,-0.012599970379146919,1.1546949052132702,1.1203347156398105,1.3427891735781992,0.913125740521327,0.03787330211614143,1.0212568068875603,0.9876516596057887,0.02975694221766177,0.06930650716875847,-0.011054897219001889,1,211,common_it,model:qwen3_4b,,position_ge3,noopp
0.05765374331550802,0.0850643382352941,0.029908923796791446,1.183322192513369,1.125668449197861,1.3143507687165776,0.9525150401069519,0.029734605376544668,1.014117245686883,0.9940352599373672,0.04872193193051829,0.07101027957843828,0.026220498062075527,1,187,common_it,model:mistral_7b,,position_ge3,noopp
-0.12363995246167453,-0.05002517220359184,-0.204094316974376,0.6832930366947966,0.8069329891564712,0.9921344181276717,0.6007235401081589,0.0173478332857466,1.0081683554739322,0.997942932804368,-0.18094718637810475,-0.07420614659840552,-0.3044976732981325,1,159,common_it,model:olmo2_7b,,position_ge3,noopp
0.28868301052693596,0.32813907557953925,0.25384808307425377,2.4822755059501542,2.193592495423218,2.2885677056200464,2.101358076492972,0.029085686360102475,1.0105392115606544,0.9956223025208114,0.11629773159141542,0.12983610955714103,0.10372749612853961,5,2432,common_it,dense5,,non_assistant_marker,noopp
-0.11076655261701138,-0.08829949410057003,-0.13504032616196454,1.5770074458548833,1.6877739984718947,1.7761450026586114,1.6014248054263336,0.02760340809088644,1.0131721894267498,0.9951954729348145,-0.07023844618372471,-0.05519526963387344,-0.08680582911993599,4,1955,common_it,dense4_no_gemma,,non_assistant_marker,noopp
0.021704889112903226,0.05014801025390621,-0.011503748739919354,1.460322872088973,1.6484855927226396,1.8468606300920942,1.469087774839624,0.029085686360102475,1.0105392115606544,0.9956223025208114,0.01486307550730522,0.034859593038181036,-0.008152182831254897,5,2432,common_it,family_median,,non_assistant_marker,noopp
1.8864812631027255,2.052695885744235,1.728439465408805,6.103347746331237,4.216866483228512,4.486880896226415,3.9342210429769393,0.03501479943696663,1.0000073000962737,0.997329620864799,0.30908959173048955,0.3252041836945532,0.29388276172728234,1,477,common_it,model:gemma3_4b,,non_assistant_marker,noopp
-0.3252076221113445,-0.2709417775899423,-0.37918342141544115,1.0681265181853992,1.3933341402967436,1.5933819426207982,1.200654281487986,0.04311870759250307,1.0197709215962663,0.9950043976200961,-0.30446545102524725,-0.24251549294578376,-0.381441864539973,1,476,common_it,model:llama31_8b,,non_assistant_marker,noopp
0.021704889112903226,0.057909368699596724,-0.012003055695564516,1.3313382056451613,1.309633316532258,1.4549592048891127,1.1586669921875,0.03466274710644352,1.0180850699114772,0.9901497551553329,0.016303061852254983,0.04280512699424622,-0.00906962561810329,1,496,common_it,model:qwen3_4b,,non_assistant_marker,noopp
0.0485992431640625,0.06866531372070311,0.02978363037109375,2.4482421875,2.3996429443359375,2.5946109771728514,2.218378448486328,0.020869123956437533,1.0095599993006685,0.9965299659345944,0.019850668129238132,0.027333797486501596,0.012371033810066016,1,512,common_it,model:mistral_7b,,non_assistant_marker,noopp
-0.18816272063366674,-0.12113120733046481,-0.2603647479079585,1.460322872088973,1.6484855927226396,1.8413709701246517,1.4617405200966351,0.011763053708161638,1.0052727668985868,0.9990977730292345,-0.12885008119095087,-0.08430026659143708,-0.18047078410965273,1,471,common_it,model:olmo2_7b,,non_assistant_marker,noopp
0.2528975100519917,0.28763723764626237,0.22064889464813345,2.6351959894476136,2.3822984793956214,2.4659003036573774,2.2978833629591864,0.028408502638082745,1.0115505308714643,1.0000000019756758,0.09596914653205879,0.10735479684647331,0.0847677148817333,5,2983,common_it,dense5,,all,normpres_noopp
-0.12505487024751036,-0.10457724650433464,-0.14549259348584231,1.774522330559517,1.8995772008070273,1.983066502094473,1.8121408544720454,0.026911253421112873,1.014436402378514,1.0000000014291743,-0.07047241282564184,-0.058852681302062726,-0.08284500148742113,4,2383,common_it,dense4_no_gemma,,all,normpres_noopp
0.021536458333333335,0.031225260416666657,0.002340118561557789,1.846658752233095,2.0080449882220894,2.1967655465057683,1.8191540620432778,0.028408502638082745,1.0115505308714643,1.0000000019756758,0.01166239204037568,0.017189898492948618,0.0012767561143098628,5,2983,common_it,family_median,,all,normpres_noopp
1.76470703125,1.9172698567708333,1.6204619140624998,6.077890625,4.31318359375,4.558795735677083,4.0689051106770835,0.03439749950596224,1.000007044843265,1.0000000041616814,0.2903485995603943,0.3039518607685668,0.27679648762602993,1,600,common_it,model:gemma3_4b,,all,normpres_noopp
-0.384736328125,-0.33954003906250013,-0.4282701822916667,1.25331787109375,1.63805419921875,1.8157304280598956,1.4638214111328125,0.0417966439500481,1.0212172171397087,1.000000002380365,-0.3069742616765266,-0.2619982122090246,-0.35924858491906253,1,600,common_it,model:llama31_8b,,all,normpres_noopp
0.021536458333333335,0.04065234374999999,0.0016666666666666668,1.4641145833333333,1.442578125,1.5897656249999998,1.2987213541666667,0.035442395066772964,1.0216211417033558,1.0000000006031422,0.014709544306499235,0.027642840007910313,0.0011394792999815087,1,600,common_it,model:qwen3_4b,,all,normpres_noopp
0.024366624790619764,0.038501753559463975,0.009971079355108877,2.5339981155778895,2.5096314907872697,2.7009539886934677,2.3289311139028475,0.019602009168650333,1.0096984134861957,1.0000000009062426,0.009615881180346833,0.014941994973826193,0.004001409246365183,1,597,common_it,model:mistral_7b,,all,normpres_noopp
-0.16138623598899451,-0.10183855909536318,-0.2227948159487988,1.846658752233095,2.0080449882220894,2.1961376763041103,1.8132664530757345,0.010803965498980096,1.0052088371847958,1.0000000018269473,-0.08739364313728035,-0.055241553464635475,-0.12318288819538803,1,586,common_it,model:olmo2_7b,,all,normpres_noopp
0.3045518592345571,0.36942472642873364,0.24252333965859163,1.5171470715271442,1.2125952122925872,1.3374141455589652,1.098047165037352,0.0318770789513517,1.0143557782254113,1.0000000017496977,0.20073983923522878,0.23137044198077783,0.17047130741495026,5,800,common_it,dense5,,position_ge3,normpres_noopp
